
SetupTitle, Transfer Curve - Back Gate
PrimitiveTest, I/V Sweep
DataValue, -4.4, 2, 0, 1.6558999999999998E-13, -1.2961E-13, -8.7E-13, 1.6558999999999998E-13, 1.2961E-13
DataValue, -4.5, 2, 0, 2.0155999999999998E-13, -1.6806999999999999E-13, -5.1E-13, 2.0155999999999998E-13, 1.6806999999999999E-13
DataValue, -4.6000000000000005, 2, 0, 2.2170999999999997E-13, -1.721E-13, -1.02E-12, 2.2170999999999997E-13, 1.721E-13
DataValue, -4.7, 2, 0, 2.6539E-13, -2.3431E-13, -1.58E-12, 2.6539E-13, 2.3431E-13
DataValue, -4.8, 2, 0, 3.1978E-13, -2.7376E-13, -1.22E-12, 3.1978E-13, 2.7376E-13
DataValue, -4.9, 2, 0, 3.4547E-13, -2.656E-13, -1.31E-12, 3.4547E-13, 2.656E-13
DataValue, -5, 2, 0, 3.3836999999999995E-13, -3.0980999999999997E-13, -5.3E-13, 3.3836999999999995E-13, 3.0980999999999997E-13
DataValue, -5.1000000000000005, 2, 0, 4.0243999999999995E-13, -3.3889E-13, -1.06E-12, 4.0243999999999995E-13, 3.3889E-13
DataValue, -5.2, 2, 0, 4.2711999999999995E-13, -3.8779999999999997E-13, -1.04E-12, 4.2711999999999995E-13, 3.8779999999999997E-13
DataValue, -5.3, 2, 0, 4.9387999999999991E-13, -4.5819E-13, -1.48E-12, 4.9387999999999991E-13, 4.5819E-13
DataValue, -5.4, 2, 0, 5.2111E-13, -4.9994E-13, -7.9E-13, 5.2111E-13, 4.9994E-13
DataValue, -5.5, 2, 0, 6.1197E-13, -5.3456E-13, -4.6E-13, 6.1197E-13, 5.3456E-13
DataValue, -5.6000000000000005, 2, 0, 6.3587E-13, -5.8362999999999991E-13, -6.9E-13, 6.3587E-13, 5.8362999999999991E-13
DataValue, -5.7, 2, 0, 7.3546E-13, -7.133599999999999E-13, -9.9E-13, 7.3546E-13, 7.133599999999999E-13
DataValue, -5.8, 2, 0, 8.3248999999999992E-13, -8.170899999999999E-13, -5.3E-13, 8.3248999999999992E-13, 8.170899999999999E-13
DataValue, -5.9, 2, 0, 9.1617E-13, -8.920999999999999E-13, -7E-13, 9.1617E-13, 8.920999999999999E-13
DataValue, -6, 2, 0, 1.03076E-12, -1.00814E-12, -8.5E-13, 1.03076E-12, 1.00814E-12
DataValue, -6.1000000000000005, 2, 0, 1.0959E-12, -1.0137899999999999E-12, -5.2E-13, 1.0959E-12, 1.0137899999999999E-12
DataValue, -6.2, 2, 0, 1.12859E-12, -1.0613799999999999E-12, -8.6E-13, 1.12859E-12, 1.0613799999999999E-12
DataValue, -6.3, 2, 0, 1.2180699999999999E-12, -1.1875099999999999E-12, -8.5E-13, 1.2180699999999999E-12, 1.1875099999999999E-12
DataValue, -6.4, 2, 0, 1.4475299999999998E-12, -1.3933999999999999E-12, -1.31E-12, 1.4475299999999998E-12, 1.3933999999999999E-12
DataValue, -6.5, 2, 0, 1.5636E-12, -1.5722599999999998E-12, -7.5E-13, 1.5636E-12, 1.5722599999999998E-12
DataValue, -6.6000000000000005, 2, 0, 1.6927099999999998E-12, -1.6325799999999999E-12, -1.17E-12, 1.6927099999999998E-12, 1.6325799999999999E-12
DataValue, -6.7, 2, 0, 1.72157E-12, -1.6004599999999998E-12, -6.7E-13, 1.72157E-12, 1.6004599999999998E-12
DataValue, -6.8, 2, 0, 1.77821E-12, -1.67304E-12, -1.29E-12, 1.77821E-12, 1.67304E-12
DataValue, -6.9, 2, 0, 1.8856499999999997E-12, -1.8427999999999998E-12, -1.34E-12, 1.8856499999999997E-12, 1.8427999999999998E-12
DataValue, -7, 2, 0, 1.8080599999999999E-12, -1.8512799999999998E-12, -7.8E-13, 1.8080599999999999E-12, 1.8512799999999998E-12
DataValue, -7.1000000000000005, 2, 0, 2.1667399999999997E-12, -2.07759E-12, -7.2E-13, 2.1667399999999997E-12, 2.07759E-12
DataValue, -7.2, 2, 0, 2.1745299999999996E-12, -2.17568E-12, -8E-13, 2.1745299999999996E-12, 2.17568E-12
DataValue, -7.3, 2, 0, 2.49525E-12, -2.37832E-12, -8.9E-13, 2.49525E-12, 2.37832E-12
DataValue, -7.4, 2, 0, 2.70681E-12, -2.5925599999999996E-12, -7.5E-13, 2.70681E-12, 2.5925599999999996E-12
DataValue, -7.5, 2, 0, 2.8912299999999996E-12, -2.8032799999999997E-12, -8.6E-13, 2.8912299999999996E-12, 2.8032799999999997E-12
DataValue, -7.6000000000000005, 2, 0, 2.92987E-12, -2.86379E-12, -8.2E-13, 2.92987E-12, 2.86379E-12
DataValue, -7.7, 2, 0, 3.1266299999999996E-12, -3.08989E-12, -1.05E-12, 3.1266299999999996E-12, 3.08989E-12
DataValue, -7.8, 2, 0, 3.1763399999999998E-12, -3.2707899999999996E-12, -8.6E-13, 3.1763399999999998E-12, 3.2707899999999996E-12
DataValue, -7.9, 2, 0, 3.4731299999999998E-12, -3.4274399999999998E-12, -1.01E-12, 3.4731299999999998E-12, 3.4274399999999998E-12
DataValue, -8, 2, 0, 3.80148E-12, -3.8426299999999993E-12, -1.26E-12, 3.80148E-12, 3.8426299999999993E-12
DataValue, -8.1, 2, 0, 4.3360199999999995E-12, -4.05904E-12, -1.12E-12, 4.3360199999999995E-12, 4.05904E-12
DataValue, -8.2, 2, 0, 4.5167299999999995E-12, -4.40075E-12, -1.67E-12, 4.5167299999999995E-12, 4.40075E-12
DataValue, -8.3, 2, 0, 4.95918E-12, -4.7186299999999993E-12, -8.8E-13, 4.95918E-12, 4.7186299999999993E-12
DataValue, -8.4, 2, 0, 4.98339E-12, -4.94446E-12, -6.6E-13, 4.98339E-12, 4.94446E-12
DataValue, -8.5, 2, 0, 5.1281699999999995E-12, -5.04406E-12, -8.2E-13, 5.1281699999999995E-12, 5.04406E-12
DataValue, -8.6, 2, 0, 5.44754E-12, -5.2195299999999993E-12, -1.42E-12, 5.44754E-12, 5.2195299999999993E-12
DataValue, -8.7000000000000011, 2, 0, 5.43927E-12, -5.3836199999999992E-12, -6.8E-13, 5.43927E-12, 5.3836199999999992E-12
DataValue, -8.8, 2, 0, 5.74078E-12, -5.63423E-12, -6E-13, 5.74078E-12, 5.63423E-12
DataValue, -8.9, 2, 0, 5.9366399999999992E-12, -5.9885599999999993E-12, -1.19E-12, 5.9366399999999992E-12, 5.9885599999999993E-12
DataValue, -9, 2, 0, 6.7042299999999992E-12, -6.5596199999999991E-12, -1.21E-12, 6.7042299999999992E-12, 6.5596199999999991E-12
DataValue, -9.1, 2, 0, 6.5409099999999994E-12, -6.6627199999999993E-12, -8.4E-13, 6.5409099999999994E-12, 6.6627199999999993E-12
DataValue, -9.2000000000000011, 2, 0, 7.2023499999999995E-12, -6.8602599999999993E-12, -9.2E-13, 7.2023499999999995E-12, 6.8602599999999993E-12
DataValue, -9.3, 2, 0, 7.55214E-12, -7.57738E-12, -1.15E-12, 7.55214E-12, 7.57738E-12
DataValue, -9.4, 2, 0, 8.0068799999999987E-12, -8.12092E-12, -1.67E-12, 8.0068799999999987E-12, 8.12092E-12
DataValue, -9.5, 2, 0, 8.4410999999999988E-12, -8.34945E-12, -8.2E-13, 8.4410999999999988E-12, 8.34945E-12
DataValue, -9.6, 2, 0, 9.06392E-12, -9.021699999999999E-12, -1.01E-12, 9.06392E-12, 9.021699999999999E-12
DataValue, -9.7000000000000011, 2, 0, 7.476119999999999E-12, -7.4570799999999988E-12, -2.4E-13, 7.476119999999999E-12, 7.4570799999999988E-12
DataValue, -9.8, 2, 0, 7.9087299999999988E-12, -7.6347299999999989E-12, -6.1E-13, 7.9087299999999988E-12, 7.6347299999999989E-12
DataValue, -9.9, 2, 0, 8.31668E-12, -8.2687E-12, -9.7E-13, 8.31668E-12, 8.2687E-12
DataValue, -10, 2, 0, 8.3717599999999991E-12, -8.3003E-12, -1.9E-13, 8.3717599999999991E-12, 8.3003E-12
DataValue, -10.1, 2, 0, 8.54872E-12, -8.61349E-12, -3.7E-13, 8.54872E-12, 8.61349E-12
DataValue, -10.200000000000001, 2, 0, 7.9108399999999986E-12, -7.9372099999999991E-12, -1.7E-13, 7.9108399999999986E-12, 7.9372099999999991E-12
DataValue, -10.3, 2, 0, 8.06365E-12, -8.7284499999999988E-12, -4.4E-13, 8.06365E-12, 8.7284499999999988E-12
DataValue, -10.4, 2, 0, 8.21675E-12, -8.1192499999999985E-12, -2E-13, 8.21675E-12, 8.1192499999999985E-12
DataValue, -10.5, 2, 0, 9.847909999999999E-12, -9.24319E-12, -4.7E-13, 9.847909999999999E-12, 9.24319E-12
DataValue, -10.6, 2, 0, 8.265389999999999E-12, -8.49562E-12, -2.2E-13, 8.265389999999999E-12, 8.49562E-12
DataValue, -10.700000000000001, 2, 0, 8.64931E-12, -9.0740999999999991E-12, -1.8E-13, 8.64931E-12, 9.0740999999999991E-12
DataValue, -10.8, 2, 0, 8.0861699999999989E-12, -8.08032E-12, -2.3E-13, 8.0861699999999989E-12, 8.08032E-12
DataValue, -10.9, 2, 0, 8.82289E-12, -8.5712699999999989E-12, -2.8E-13, 8.82289E-12, 8.5712699999999989E-12
DataValue, -11, 2, 0, 8.72509E-12, -9.0461599999999987E-12, -5.2E-13, 8.72509E-12, 9.0461599999999987E-12
DataValue, -11.1, 2, 0, 8.9315599999999992E-12, -9.43677E-12, -1.5E-13, 8.9315599999999992E-12, 9.43677E-12
DataValue, -11.200000000000001, 2, 0, 9.19796E-12, -8.8896399999999985E-12, -1.6E-13, 9.19796E-12, 8.8896399999999985E-12
DataValue, -11.3, 2, 0, 9.2913899999999988E-12, -8.79806E-12, -2.1E-13, 9.2913899999999988E-12, 8.79806E-12
DataValue, -11.4, 2, 0, 9.6253099999999987E-12, -9.61286E-12, -1.8E-13, 9.6253099999999987E-12, 9.61286E-12
DataValue, -11.5, 2, 0, 8.78679E-12, -8.2969699999999987E-12, -1.3E-13, 8.78679E-12, 8.2969699999999987E-12
DataValue, -11.6, 2, 0, 9.16072E-12, -8.97955E-12, -3.3E-13, 9.16072E-12, 8.97955E-12
DataValue, -11.700000000000001, 2, 0, 9.0021199999999988E-12, -9.01063E-12, -3.3E-13, 9.0021199999999988E-12, 9.01063E-12
DataValue, -11.8, 2, 0, 7.74034E-12, -8.19141E-12, -1.9E-13, 7.74034E-12, 8.19141E-12
DataValue, -11.9, 2, 0, 9.27264E-12, -9.2657599999999991E-12, -1.4E-13, 9.27264E-12, 9.2657599999999991E-12
DataValue, -12, 2, 0, 8.9929099999999991E-12, -8.6555E-12, -2.2E-13, 8.9929099999999991E-12, 8.6555E-12
DataValue, -12.1, 2, 0, 9.2695399999999985E-12, -9.17856E-12, -3.6E-13, 9.2695399999999985E-12, 9.17856E-12
DataValue, -12.200000000000001, 2, 0, 9.40082E-12, -9.18815E-12, -1.1E-13, 9.40082E-12, 9.18815E-12
DataValue, -12.3, 2, 0, 1.0142449999999999E-11, -9.6881099999999988E-12, -1.4E-13, 1.0142449999999999E-11, 9.6881099999999988E-12
DataValue, -12.4, 2, 0, 1.0395879999999999E-11, -1.042621E-11, -2E-13, 1.0395879999999999E-11, 1.042621E-11
DataValue, -12.5, 2, 0, 1.10059E-11, -1.05619E-11, -3E-13, 1.10059E-11, 1.05619E-11
DataValue, -12.6, 2, 0, 1.1344E-11, -1.14228E-11, -4.4E-13, 1.1344E-11, 1.14228E-11
DataValue, -12.700000000000001, 2, 0, 1.17963E-11, -1.14133E-11, -5.8E-13, 1.17963E-11, 1.14133E-11
DataValue, -12.8, 2, 0, 1.21811E-11, -1.19377E-11, -1.26E-12, 1.21811E-11, 1.19377E-11
DataValue, -12.9, 2, 0, 1.30652E-11, -1.33269E-11, -1.14E-12, 1.30652E-11, 1.33269E-11
DataValue, -13, 2, 0, 1.37831E-11, -1.38749E-11, -1.24E-12, 1.37831E-11, 1.38749E-11
DataValue, -13.1, 2, 0, 1.45537E-11, -1.43024E-11, -1.31E-12, 1.45537E-11, 1.43024E-11
DataValue, -13.200000000000001, 2, 0, 1.53374E-11, -1.52886E-11, -1.47E-12, 1.53374E-11, 1.52886E-11
DataValue, -13.3, 2, 0, 1.60138E-11, -1.60179E-11, -1.68E-12, 1.60138E-11, 1.60179E-11
DataValue, -13.4, 2, 0, 1.69122E-11, -1.6336399999999998E-11, -1.62E-12, 1.69122E-11, 1.6336399999999998E-11
DataValue, -13.5, 2, 0, 1.75539E-11, -1.67982E-11, -1.14E-12, 1.75539E-11, 1.67982E-11
DataValue, -13.6, 2, 0, 1.74477E-11, -1.74793E-11, -2.72E-12, 1.74477E-11, 1.74793E-11
DataValue, -13.700000000000001, 2, 0, 1.83802E-11, -1.77864E-11, -2.31E-12, 1.83802E-11, 1.77864E-11
DataValue, -13.8, 2, 0, 1.98905E-11, -1.97101E-11, -1.35E-12, 1.98905E-11, 1.97101E-11
DataValue, -13.9, 2, 0, 2.05661E-11, -2.0385999999999998E-11, -1.11E-12, 2.05661E-11, 2.0385999999999998E-11
DataValue, -14, 2, 0, 2.23608E-11, -2.16895E-11, -1.47E-12, 2.23608E-11, 2.16895E-11
DataValue, -14.1, 2, 0, 2.31064E-11, -2.26187E-11, -1.27E-12, 2.31064E-11, 2.26187E-11
DataValue, -14.200000000000001, 2, 0, 2.43441E-11, -2.38793E-11, -1.09E-12, 2.43441E-11, 2.38793E-11
DataValue, -14.3, 2, 0, 2.51734E-11, -2.4400699999999998E-11, -1.1E-12, 2.51734E-11, 2.4400699999999998E-11
DataValue, -14.4, 2, 0, 2.60076E-11, -2.55758E-11, -9.8E-13, 2.60076E-11, 2.55758E-11
DataValue, -14.5, 2, 0, 2.59512E-11, -2.57613E-11, -1.4E-12, 2.59512E-11, 2.57613E-11
DataValue, -14.6, 2, 0, 2.6129999999999998E-11, -2.6563399999999998E-11, -2.04E-12, 2.6129999999999998E-11, 2.6563399999999998E-11
DataValue, -14.700000000000001, 2, 0, 2.68738E-11, -2.71096E-11, -1.14E-12, 2.68738E-11, 2.71096E-11
DataValue, -14.8, 2, 0, 2.86715E-11, -2.72446E-11, -1.75E-12, 2.86715E-11, 2.72446E-11
DataValue, -14.9, 2, 0, 2.8069E-11, -2.99076E-11, -1.24E-12, 2.8069E-11, 2.99076E-11
DataValue, -15, 2, 0, 3.06451E-11, -3.14264E-11, -1.76E-12, 3.06451E-11, 3.14264E-11
DataValue, -15.1, 2, 0, 3.3209499999999997E-11, -3.17743E-11, -1.3E-12, 3.3209499999999997E-11, 3.17743E-11
DataValue, -15.200000000000001, 2, 0, 3.3764099999999997E-11, -3.33037E-11, -2.47E-12, 3.3764099999999997E-11, 3.33037E-11
DataValue, -15.3, 2, 0, 3.38743E-11, -3.31522E-11, -2.49E-12, 3.38743E-11, 3.31522E-11
DataValue, -15.4, 2, 0, 3.64844E-11, -3.66129E-11, -1.77E-12, 3.64844E-11, 3.66129E-11
DataValue, -15.5, 2, 0, 3.8537099999999997E-11, -3.82117E-11, -1.39E-12, 3.8537099999999997E-11, 3.82117E-11
DataValue, -15.6, 2, 0, 3.87981E-11, -3.83694E-11, -1.59E-12, 3.87981E-11, 3.83694E-11
DataValue, -15.700000000000001, 2, 0, 4.05614E-11, -3.96595E-11, -2.3699999999999998E-12, 4.05614E-11, 3.96595E-11
DataValue, -15.8, 2, 0, 4.08563E-11, -4.04753E-11, -1.14E-12, 4.08563E-11, 4.04753E-11
DataValue, -15.9, 2, 0, 4.43024E-11, -4.2999399999999996E-11, -2.06E-12, 4.43024E-11, 4.2999399999999996E-11
DataValue, -16, 2, 0, 4.47834E-11, -4.43253E-11, -2.4E-12, 4.47834E-11, 4.43253E-11
DataValue, -16.1, 2, 0, 4.64689E-11, -4.59721E-11, -1.66E-12, 4.64689E-11, 4.59721E-11
DataValue, -16.2, 2, 0, 4.75447E-11, -4.84198E-11, -1.33E-12, 4.75447E-11, 4.84198E-11
DataValue, -16.3, 2, 0, 5.25641E-11, -5.04425E-11, -1.51E-12, 5.25641E-11, 5.04425E-11
DataValue, -16.4, 2, 0, 4.93216E-11, -4.93922E-11, -2.1E-12, 4.93216E-11, 4.93922E-11
DataValue, -16.5, 2, 0, 5.19686E-11, -5.28733E-11, -1.63E-12, 5.19686E-11, 5.28733E-11
DataValue, -16.6, 2, 0, 5.3357E-11, -5.34513E-11, -1.25E-12, 5.3357E-11, 5.34513E-11
DataValue, -16.7, 2, 0, 5.64091E-11, -5.64118E-11, -1.34E-12, 5.64091E-11, 5.64118E-11
DataValue, -16.8, 2, 0, 5.97569E-11, -5.93951E-11, -1.27E-12, 5.97569E-11, 5.93951E-11
DataValue, -16.9, 2, 0, 6.2184E-11, -6.06743E-11, -1.05E-12, 6.2184E-11, 6.06743E-11
DataValue, -17, 2, 0, 6.05343E-11, -5.9460199999999993E-11, -1.71E-12, 6.05343E-11, 5.9460199999999993E-11
DataValue, -17.1, 2, 0, 6.70278E-11, -5.97682E-11, -1.51E-12, 6.70278E-11, 5.97682E-11
DataValue, -17.2, 2, 0, 6.4414799999999992E-11, -6.58043E-11, -3.09E-12, 6.4414799999999992E-11, 6.58043E-11
DataValue, -17.3, 2, 0, 6.9731999999999992E-11, -6.63362E-11, -8.4E-13, 6.9731999999999992E-11, 6.63362E-11
DataValue, -17.400000000000002, 2, 0, 6.81314E-11, -6.93634E-11, -9.6E-13, 6.81314E-11, 6.93634E-11
DataValue, -17.5, 2, 0, 7.19196E-11, -6.89611E-11, -1.79E-12, 7.19196E-11, 6.89611E-11
DataValue, -17.6, 2, 0, 7.2710099999999993E-11, -7.28465E-11, -1.15E-12, 7.2710099999999993E-11, 7.28465E-11
DataValue, -17.7, 2, 0, 7.21278E-11, -7.38102E-11, -1.08E-12, 7.21278E-11, 7.38102E-11
DataValue, -17.8, 2, 0, 7.59561E-11, -7.37068E-11, -9.8E-13, 7.59561E-11, 7.37068E-11
DataValue, -17.900000000000002, 2, 0, 8.13606E-11, -7.85497E-11, -1.66E-12, 8.13606E-11, 7.85497E-11
DataValue, -18, 2, 0, 8.5772599999999993E-11, -8.00278E-11, -7.7E-13, 8.5772599999999993E-11, 8.00278E-11
DataValue, -18.1, 2, 0, 7.99161E-11, -7.95669E-11, -1.02E-12, 7.99161E-11, 7.95669E-11
DataValue, -18.2, 2, 0, 8.02245E-11, -7.94271E-11, -1.07E-12, 8.02245E-11, 7.94271E-11
DataValue, -18.3, 2, 0, 8.66681E-11, -8.59062E-11, -2.04E-12, 8.66681E-11, 8.59062E-11
DataValue, -18.400000000000002, 2, 0, 9.0419499999999992E-11, -9.08353E-11, -1.52E-12, 9.0419499999999992E-11, 9.08353E-11
DataValue, -18.5, 2, 0, 9.15611E-11, -9.0493E-11, -2.02E-12, 9.15611E-11, 9.0493E-11
DataValue, -18.6, 2, 0, 9.47218E-11, -9.5948999999999994E-11, -9.5E-13, 9.47218E-11, 9.5948999999999994E-11
DataValue, -18.7, 2, 0, 9.45415E-11, -9.4594E-11, -1.19E-12, 9.45415E-11, 9.4594E-11
DataValue, -18.8, 2, 0, 9.9217E-11, -9.5477899999999992E-11, -9E-13, 9.9217E-11, 9.5477899999999992E-11
DataValue, -18.900000000000002, 2, 0, 1.006202E-10, -9.89565E-11, -9.9E-13, 1.006202E-10, 9.89565E-11
DataValue, -19, 2, 0, 9.89373E-11, -9.998E-11, -1.41E-12, 9.89373E-11, 9.998E-11
DataValue, -19.1, 2, 0, 1.017295E-10, -1.0069539999999999E-10, -1.27E-12, 1.017295E-10, 1.0069539999999999E-10
DataValue, -19.2, 2, 0, 1.0179279999999999E-10, -1.011691E-10, -2E-12, 1.0179279999999999E-10, 1.011691E-10
DataValue, -19.3, 2, 0, 1.072225E-10, -1.039869E-10, -9.4E-13, 1.072225E-10, 1.039869E-10
DataValue, -19.400000000000002, 2, 0, 1.027899E-10, -9.87603E-11, -1.43E-12, 1.027899E-10, 9.87603E-11
DataValue, -19.5, 2, 0, 9.92481E-11, -1.017757E-10, -1.69E-12, 9.92481E-11, 1.017757E-10
DataValue, -19.6, 2, 0, 1.058513E-10, -1.087669E-10, -1.39E-12, 1.058513E-10, 1.087669E-10
DataValue, -19.7, 2, 0, 1.078452E-10, -1.052836E-10, -1.52E-12, 1.078452E-10, 1.052836E-10
DataValue, -19.8, 2, 0, 1.0919929999999999E-10, -1.041933E-10, -3.06E-12, 1.0919929999999999E-10, 1.041933E-10
DataValue, -19.900000000000002, 2, 0, 1.035283E-10, -9.8096399999999992E-11, -1.55E-12, 1.035283E-10, 9.8096399999999992E-11
DataValue, -20, 2, 0, 9.91163E-11, -9.89505E-11, -1.16E-12, 9.91163E-11, 9.89505E-11
DataValue, -20, 2, 0, 9.89208E-11, -9.81552E-11, -1.27E-12, 9.89208E-11, 9.81552E-11
DataValue, -19.900000000000002, 2, 0, 9.47249E-11, -9.8866599999999992E-11, -1.22E-12, 9.47249E-11, 9.8866599999999992E-11
DataValue, -19.8, 2, 0, 9.21628E-11, -9.13542E-11, -8.8E-13, 9.21628E-11, 9.13542E-11
DataValue, -19.7, 2, 0, 8.3433699999999993E-11, -8.31032E-11, -5.5E-13, 8.3433699999999993E-11, 8.31032E-11
DataValue, -19.6, 2, 0, 7.86936E-11, -8.07404E-11, -3.3E-13, 7.86936E-11, 8.07404E-11
DataValue, -19.5, 2, 0, 8.11056E-11, -8.21129E-11, -1.8E-13, 8.11056E-11, 8.21129E-11
DataValue, -19.400000000000002, 2, 0, 7.56113E-11, -7.62977E-11, 4E-14, 7.56113E-11, 7.62977E-11
DataValue, -19.3, 2, 0, 7.0592899999999993E-11, -7.28079E-11, 3.2E-13, 7.0592899999999993E-11, 7.28079E-11
DataValue, -19.2, 2, 0, 6.93758E-11, -6.53595E-11, 4.4E-13, 6.93758E-11, 6.53595E-11
DataValue, -19.1, 2, 0, 6.13331E-11, -5.95116E-11, 5.6E-13, 6.13331E-11, 5.95116E-11
DataValue, -19, 2, 0, 5.50769E-11, -5.4878399999999996E-11, 4.4E-13, 5.50769E-11, 5.4878399999999996E-11
DataValue, -18.900000000000002, 2, 0, 4.9232599999999996E-11, -5.25493E-11, 1.44E-12, 4.9232599999999996E-11, 5.25493E-11
DataValue, -18.8, 2, 0, 4.91056E-11, -5.2435399999999996E-11, 1.51E-12, 4.91056E-11, 5.2435399999999996E-11
DataValue, -18.7, 2, 0, 4.77613E-11, -4.58933E-11, 8.9E-13, 4.77613E-11, 4.58933E-11
DataValue, -18.6, 2, 0, 4.29217E-11, -4.23007E-11, 1.09E-12, 4.29217E-11, 4.23007E-11
DataValue, -18.5, 2, 0, 3.9124399999999997E-11, -3.86375E-11, 9.2E-13, 3.9124399999999997E-11, 3.86375E-11
DataValue, -18.400000000000002, 2, 0, 3.6871799999999996E-11, -3.72997E-11, 9.6E-13, 3.6871799999999996E-11, 3.72997E-11
DataValue, -18.3, 2, 0, 3.51795E-11, -3.77254E-11, 1.74E-12, 3.51795E-11, 3.77254E-11
DataValue, -18.2, 2, 0, 3.44983E-11, -3.47953E-11, 1.94E-12, 3.44983E-11, 3.47953E-11
DataValue, -18.1, 2, 0, 3.32291E-11, -3.33971E-11, 2E-12, 3.32291E-11, 3.33971E-11
DataValue, -18, 2, 0, 3.18354E-11, -3.19625E-11, 1.11E-12, 3.18354E-11, 3.19625E-11
DataValue, -17.900000000000002, 2, 0, 3.12392E-11, -3.1115E-11, 1.11E-12, 3.12392E-11, 3.1115E-11
DataValue, -17.8, 2, 0, 2.7772199999999998E-11, -2.86826E-11, 2.54E-12, 2.7772199999999998E-11, 2.86826E-11
DataValue, -17.7, 2, 0, 2.6824399999999998E-11, -2.70367E-11, 1.32E-12, 2.6824399999999998E-11, 2.70367E-11
DataValue, -17.6, 2, 0, 2.44871E-11, -2.56102E-11, 7.7E-13, 2.44871E-11, 2.56102E-11
DataValue, -17.5, 2, 0, 2.33526E-11, -2.38079E-11, 1.24E-12, 2.33526E-11, 2.38079E-11
DataValue, -17.400000000000002, 2, 0, 2.19775E-11, -2.1701E-11, 9.3E-13, 2.19775E-11, 2.1701E-11
DataValue, -17.3, 2, 0, 2.05812E-11, -2.0204E-11, 1.19E-12, 2.05812E-11, 2.0204E-11
DataValue, -17.2, 2, 0, 1.86704E-11, -1.82795E-11, 1.53E-12, 1.86704E-11, 1.82795E-11
DataValue, -17.1, 2, 0, 1.73391E-11, -1.75992E-11, 1.02E-12, 1.73391E-11, 1.75992E-11
DataValue, -17, 2, 0, 1.5467299999999998E-11, -1.5980299999999998E-11, 1.18E-12, 1.5467299999999998E-11, 1.5980299999999998E-11
DataValue, -16.9, 2, 0, 1.43531E-11, -1.52729E-11, 1.63E-12, 1.43531E-11, 1.52729E-11
DataValue, -16.8, 2, 0, 1.2912E-11, -1.3089499999999999E-11, 1.39E-12, 1.2912E-11, 1.3089499999999999E-11
DataValue, -16.7, 2, 0, 1.2264E-11, -1.27597E-11, 2.19E-12, 1.2264E-11, 1.27597E-11
DataValue, -16.6, 2, 0, 1.08733E-11, -1.15413E-11, 2.68E-12, 1.08733E-11, 1.15413E-11
DataValue, -16.5, 2, 0, 1.02586E-11, -1.06577E-11, 2.84E-12, 1.02586E-11, 1.06577E-11
DataValue, -16.4, 2, 0, 8.2074899999999986E-12, -9.40318E-12, 4E-14, 8.2074899999999986E-12, 9.40318E-12
DataValue, -16.3, 2, 0, 8.5578999999999985E-12, -8.7491599999999986E-12, -9E-14, 8.5578999999999985E-12, 8.7491599999999986E-12
DataValue, -16.2, 2, 0, 6.78444E-12, -7.57801E-12, 8E-14, 6.78444E-12, 7.57801E-12
DataValue, -16.1, 2, 0, 6.4587699999999995E-12, -6.47677E-12, 3.1E-13, 6.4587699999999995E-12, 6.47677E-12
DataValue, -16, 2, 0, 6.14216E-12, -5.56341E-12, 2.3E-13, 6.14216E-12, 5.56341E-12
DataValue, -15.9, 2, 0, 5.2233799999999995E-12, -5.33018E-12, 9.3E-13, 5.2233799999999995E-12, 5.33018E-12
DataValue, -15.8, 2, 0, 4.63921E-12, -4.92121E-12, 7E-13, 4.63921E-12, 4.92121E-12
DataValue, -15.700000000000001, 2, 0, 4.3991299999999992E-12, -4.36162E-12, 9.5E-13, 4.3991299999999992E-12, 4.36162E-12
DataValue, -15.6, 2, 0, 3.7262099999999993E-12, -3.72634E-12, 1.7E-13, 3.7262099999999993E-12, 3.72634E-12
DataValue, -15.5, 2, 0, 3.31855E-12, -3.33507E-12, 7.9E-13, 3.31855E-12, 3.33507E-12
DataValue, -15.4, 2, 0, 2.6138799999999998E-12, -2.75049E-12, 2.8E-13, 2.6138799999999998E-12, 2.75049E-12
DataValue, -15.3, 2, 0, 2.58941E-12, -2.5532099999999998E-12, 9E-13, 2.58941E-12, 2.5532099999999998E-12
DataValue, -15.200000000000001, 2, 0, 2.23673E-12, -2.23594E-12, 5.9E-13, 2.23673E-12, 2.23594E-12
DataValue, -15.1, 2, 0, 1.87558E-12, -1.82233E-12, 6.2E-13, 1.87558E-12, 1.82233E-12
DataValue, -15, 2, 0, 1.76858E-12, -1.8645E-12, 6.3E-13, 1.76858E-12, 1.8645E-12
DataValue, -14.9, 2, 0, 1.5429499999999998E-12, -1.6432499999999999E-12, 1.8E-13, 1.5429499999999998E-12, 1.6432499999999999E-12
DataValue, -14.8, 2, 0, 1.4345199999999998E-12, -1.4062499999999998E-12, 1.6E-13, 1.4345199999999998E-12, 1.4062499999999998E-12
DataValue, -14.700000000000001, 2, 0, 1.17228E-12, -1.2342799999999999E-12, 4.2E-13, 1.17228E-12, 1.2342799999999999E-12
DataValue, -14.6, 2, 0, 9.6441E-13, -9.2503999999999986E-13, 3.9E-13, 9.6441E-13, 9.2503999999999986E-13
DataValue, -14.5, 2, 0, 7.9779E-13, -8.1884999999999989E-13, 5.1E-13, 7.9779E-13, 8.1884999999999989E-13
