
SetupTitle, Id-Vd_pFET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 1
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 127
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, AbsId, AbsIs
TestParameter, Function.User.Unit, A, A
TestParameter, Function.User.Definition, abs(Id), abs(Is)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0.5
TestParameter, Output.Graph.XAxis.Right, -1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, AbsId, AbsIs
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 1
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vd, Id, Is, Vg, Ig, Vs, AbsId, AbsIs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/23/2019 08:49:05
MetaData, TestRecord.TestTarget, .3um-5
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 4e16bab4-9d1f-4782-ad88-93259584848d
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 2.2E-10, 2.2E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.1E-05, 1.1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 45455.454543636326
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 45455.454543636326
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 45455.454543636326
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 45455.454543636326
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 45455.454543636326
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR/AS, Name=Vd, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=-2 V, Step=-13.3 mV, No. of Steps=151, Compliance=10 uA, Pwr Comp=OFF	[VAR2] Unit=SMU6:MP, Name=Vg, Start=-5 V, Stop=-40 V, Step=-5 V, No. of Steps=8, Compliance=10 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR/AS, Name=Vs, Source Mode=V, Source=0 V, Compliance=10 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vg	-5,-10,-15,-20,-25,-30,-35,-40	-5	-5	8
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Id, Is, Vg, Ig, Vs, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, V, A, V, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vd_pFET
Dimension1, 151, 151, 151, 151, 151, 151, 151, 151
Dimension2, 2, 2, 2, 2, 2, 2, 2, 2
DataName, Vd, Vg, Vs, Id, Is, Ig, AbsId, AbsIs
DataValue, 0, -5, 0, 2.28295E-10, -2.8891700000000005E-10, -1.0373E-11, 2.28295E-10, 2.8891700000000005E-10
DataValue, -0.013300000000000001, -5, 0, -1.0000180000000002E-05, 1.000019E-05, -5.7780000000000006E-12, 1.0000180000000002E-05, 1.000019E-05
DataValue, -0.0267, -5, 0, -1.0000180000000002E-05, 1.0000200000000001E-05, -7.794E-12, 1.0000180000000002E-05, 1.0000200000000001E-05
DataValue, -0.04, -5, 0, -1.0000170000000001E-05, 1.0000200000000001E-05, -5.956E-12, 1.0000170000000001E-05, 1.0000200000000001E-05
DataValue, -0.0533, -5, 0, -1.0000170000000001E-05, 1.0000180000000002E-05, -7.378E-12, 1.0000170000000001E-05, 1.0000180000000002E-05
DataValue, -0.066700000000000009, -5, 0, -1.0000160000000002E-05, 1.0000180000000002E-05, -4.8550000000000006E-12, 1.0000160000000002E-05, 1.0000180000000002E-05
DataValue, -0.08, -5, 0, -1.0000130000000001E-05, 1.0000220000000001E-05, -6.2640000000000008E-12, 1.0000130000000001E-05, 1.0000220000000001E-05
DataValue, -0.093300000000000008, -5, 0, -1.0000160000000002E-05, 1.0000170000000001E-05, -5.4130000000000005E-12, 1.0000160000000002E-05, 1.0000170000000001E-05
DataValue, -0.1067, -5, 0, -1.0000180000000002E-05, 1.000019E-05, -4.94E-12, 1.0000180000000002E-05, 1.000019E-05
DataValue, -0.12000000000000001, -5, 0, -1.0000170000000001E-05, 1.0000170000000001E-05, -6.734E-12, 1.0000170000000001E-05, 1.0000170000000001E-05
DataValue, -0.1333, -5, 0, -1.0000160000000002E-05, 1.000021E-05, -7.348E-12, 1.0000160000000002E-05, 1.000021E-05
DataValue, -0.1467, -5, 0, -1.0000170000000001E-05, 1.0000160000000002E-05, -8.182E-12, 1.0000170000000001E-05, 1.0000160000000002E-05
DataValue, -0.16, -5, 0, -1.0000160000000002E-05, 1.0000200000000001E-05, -9.0650000000000015E-12, 1.0000160000000002E-05, 1.0000200000000001E-05
DataValue, -0.1733, -5, 0, -1.0000180000000002E-05, 1.000019E-05, -7.734E-12, 1.0000180000000002E-05, 1.000019E-05
DataValue, -0.1867, -5, 0, -1.0000160000000002E-05, 1.0000200000000001E-05, -4.2640000000000004E-12, 1.0000160000000002E-05, 1.0000200000000001E-05
DataValue, -0.2, -5, 0, -1.0000170000000001E-05, 1.000021E-05, -3.867E-12, 1.0000170000000001E-05, 1.000021E-05
DataValue, -0.21330000000000002, -5, 0, -1.0000170000000001E-05, 1.0000200000000001E-05, -4.8030000000000004E-12, 1.0000170000000001E-05, 1.0000200000000001E-05
DataValue, -0.2267, -5, 0, -1.0000170000000001E-05, 1.000019E-05, -4.57E-12, 1.0000170000000001E-05, 1.000019E-05
DataValue, -0.24000000000000002, -5, 0, -1.0000160000000002E-05, 1.0000180000000002E-05, -4.33E-12, 1.0000160000000002E-05, 1.0000180000000002E-05
DataValue, -0.2533, -5, 0, -1.0000170000000001E-05, 1.000019E-05, -3.815E-12, 1.0000170000000001E-05, 1.000019E-05
DataValue, -0.2667, -5, 0, -1.0000180000000002E-05, 1.0000180000000002E-05, -3.9660000000000007E-12, 1.0000180000000002E-05, 1.0000180000000002E-05
DataValue, -0.28, -5, 0, -1.0000150000000001E-05, 1.0000200000000001E-05, -2.9940000000000004E-12, 1.0000150000000001E-05, 1.0000200000000001E-05
DataValue, -0.2933, -5, 0, -1.0000170000000001E-05, 1.000021E-05, -3.3730000000000003E-12, 1.0000170000000001E-05, 1.000021E-05
DataValue, -0.30670000000000003, -5, 0, -1.0000170000000001E-05, 1.000019E-05, -2.389E-12, 1.0000170000000001E-05, 1.000019E-05
DataValue, -0.32, -5, 0, -1.0000170000000001E-05, 1.0000200000000001E-05, -2.8550000000000003E-12, 1.0000170000000001E-05, 1.0000200000000001E-05
DataValue, -0.33330000000000004, -5, 0, -1.0000160000000002E-05, 1.000021E-05, -2.474E-12, 1.0000160000000002E-05, 1.000021E-05
DataValue, -0.3467, -5, 0, -1.0000180000000002E-05, 1.0000180000000002E-05, -1.5660000000000002E-12, 1.0000180000000002E-05, 1.0000180000000002E-05
DataValue, -0.36000000000000004, -5, 0, -1.0000160000000002E-05, 1.000019E-05, -1.6220000000000002E-12, 1.0000160000000002E-05, 1.000019E-05
DataValue, -0.3733, -5, 0, -1.0000180000000002E-05, 1.000021E-05, -1.521E-12, 1.0000180000000002E-05, 1.000021E-05
DataValue, -0.38670000000000004, -5, 0, -1.0000150000000001E-05, 1.0000180000000002E-05, -1.3270000000000001E-12, 1.0000150000000001E-05, 1.0000180000000002E-05
DataValue, -0.4, -5, 0, -1.0000200000000001E-05, 1.0000170000000001E-05, -1.533E-12, 1.0000200000000001E-05, 1.0000170000000001E-05
DataValue, -0.4133, -5, 0, -1.0000160000000002E-05, 1.000019E-05, -1.1350000000000001E-12, 1.0000160000000002E-05, 1.000019E-05
DataValue, -0.4267, -5, 0, -1.0000150000000001E-05, 1.000021E-05, -9.8100000000000016E-13, 1.0000150000000001E-05, 1.000021E-05
DataValue, -0.44, -5, 0, -1.0000170000000001E-05, 1.000019E-05, -1.032E-12, 1.0000170000000001E-05, 1.000019E-05
DataValue, -0.45330000000000004, -5, 0, -1.0000180000000002E-05, 1.000019E-05, -8.96E-13, 1.0000180000000002E-05, 1.000019E-05
DataValue, -0.4667, -5, 0, -1.0000160000000002E-05, 1.000021E-05, -8.18E-13, 1.0000160000000002E-05, 1.000021E-05
DataValue, -0.48000000000000004, -5, 0, -1.0000150000000001E-05, 1.0000200000000001E-05, -9.240000000000001E-13, 1.0000150000000001E-05, 1.0000200000000001E-05
DataValue, -0.4933, -5, 0, -1.0000160000000002E-05, 1.0000180000000002E-05, -8.48E-13, 1.0000160000000002E-05, 1.0000180000000002E-05
DataValue, -0.5067, -5, 0, -1.0000160000000002E-05, 1.0000180000000002E-05, -8.23E-13, 1.0000160000000002E-05, 1.0000180000000002E-05
DataValue, -0.52, -5, 0, -1.0000160000000002E-05, 1.000021E-05, -8.7400000000000011E-13, 1.0000160000000002E-05, 1.000021E-05
DataValue, -0.5333, -5, 0, -1.0000180000000002E-05, 1.0000180000000002E-05, -8.770000000000001E-13, 1.0000180000000002E-05, 1.0000180000000002E-05
DataValue, -0.54670000000000007, -5, 0, -1.0000170000000001E-05, 1.0000170000000001E-05, -6.4700000000000007E-13, 1.0000170000000001E-05, 1.0000170000000001E-05
DataValue, -0.56, -5, 0, -1.0000150000000001E-05, 1.0000200000000001E-05, -6.6900000000000008E-13, 1.0000150000000001E-05, 1.0000200000000001E-05
DataValue, -0.5733, -5, 0, -1.0000160000000002E-05, 1.000019E-05, -5.9600000000000009E-13, 1.0000160000000002E-05, 1.000019E-05
DataValue, -0.5867, -5, 0, -1.0000160000000002E-05, 1.000021E-05, -4.69E-13, 1.0000160000000002E-05, 1.000021E-05
DataValue, -0.6, -5, 0, -1.0000160000000002E-05, 1.0000200000000001E-05, -5.13E-13, 1.0000160000000002E-05, 1.0000200000000001E-05
DataValue, -0.61330000000000007, -5, 0, -1.0000160000000002E-05, 1.0000220000000001E-05, -5.13E-13, 1.0000160000000002E-05, 1.0000220000000001E-05
DataValue, -0.6267, -5, 0, -1.0000160000000002E-05, 1.0000200000000001E-05, -4.45E-13, 1.0000160000000002E-05, 1.0000200000000001E-05
DataValue, -0.64, -5, 0, -1.0000160000000002E-05, 1.0000200000000001E-05, -5.0300000000000008E-13, 1.0000160000000002E-05, 1.0000200000000001E-05
DataValue, -0.6533, -5, 0, -1.0000130000000001E-05, 1.000021E-05, -4.3800000000000005E-13, 1.0000130000000001E-05, 1.000021E-05
DataValue, -0.66670000000000007, -5, 0, -1.000014E-05, 1.0000220000000001E-05, -3.4600000000000004E-13, 1.000014E-05, 1.0000220000000001E-05
DataValue, -0.68, -5, 0, -1.0000150000000001E-05, 1.000021E-05, -3.51E-13, 1.0000150000000001E-05, 1.000021E-05
DataValue, -0.6933, -5, 0, -1.0000150000000001E-05, 1.0000200000000001E-05, -2.82E-13, 1.0000150000000001E-05, 1.0000200000000001E-05
DataValue, -0.7067, -5, 0, -1.0000180000000002E-05, 1.0000220000000001E-05, -2.0400000000000001E-13, 1.0000180000000002E-05, 1.0000220000000001E-05
DataValue, -0.72000000000000008, -5, 0, -1.0000150000000001E-05, 1.000021E-05, -2.1400000000000002E-13, 1.0000150000000001E-05, 1.000021E-05
